"id";"title";"legal_areas";"revisions";"nodes";"log_nodes";"log_section_nodes";"text_nodes";"nontext_nodes";"above_section_nodes";"section_nodes";"below_section_nodes";"mean_depth";"mean_leaf_depth";"tokens";"tokens_per_section";"tokens_per_text_node";"entropy_lemma";"entropy_word";"num_words";"num_sentences";"avg_sentence_length";"avg_syllables_per_word";"avg_word_length";"citations";"citations_internal";"citations_out";"citations_in";"citations_external";"net_flow";"net_flow_per_section";"flesch";"bijlage_cits";"unkown_doc";"empty_doc";"bad_doc"
"BWBR0011955";"Kaderwet militaire pensioenen";"Arbeidsrecht en sociaal-zekerheidsrecht";3;52;1.7160033436347992;1.0;46;6;0;10;41;2.0576923076923075;2.261904761904762;1375;137.5;29.891304347826086;5.252012654260352;5.38139444303756;1334;81;21.4963768115942;2.1161026590196483;6.34753126640063;25;10;12;18;30;-6;-0.6;5.993892583169668;0;0;0;0
"BWBR0011960";"Rijkswet tot goedkeuring van enkele verdragen inzake de bestrijding van fraude en corruptie";"Openbare orde en veiligheidsrecht";1;14;1.146128035678238;0.8450980400142568;13;1;0;7;6;1.5;1.6363636363636365;523;74.71428571428571;40.23076923076923;4.481399951079324;4.564881265301747;498;20;32.243589743589745;1.8560303968697238;5.459493544468283;7;7;0;0;0;0;0.0;17.08758483507779;0;0;0;0
"BWBR0011987";"Wet financiering decentrale overheden";"Staats- en bestuursrecht";5;81;1.9084850188786497;1.2041199826559248;72;9;0;16;64;2.074074074074074;2.253731343283582;1523;95.1875;21.15277777777778;5.305408539157216;5.356446244578414;1512;97;16.171296296296298;2.1649745180054456;6.472342869910279;3;2;1;0;1;1;0.0625;7.2642900359985845;0;0;0;0
"BWBR0012088";"Overgangswet elektriciteitsproductiesector";"Ondernemingspraktijk";9;74;1.8692317197309762;1.3222192947339193;55;19;7;21;45;2.635135135135135;3.0392156862745097;1888;89.9047619047619;34.32727272727273;5.242040036697687;5.353854592271679;1805;67;32.154545454545456;2.0710202838516043;6.4032425093857;34;19;15;3;18;12;0.5714285714285714;-1.010179650209352;0;0;0;0
"BWBR0012092";"Wet verplichte deelneming in een bedrijfstakpensioenfonds 2000";"Arbeidsrecht en sociaal-zekerheidsrecht";13;199;2.298853076409707;1.6334684555795866;168;31;7;43;148;2.8894472361809047;3.1202531645569622;5038;117.16279069767442;29.988095238095237;5.735412089337593;5.862852757535228;4956;233;23.092261904761905;2.0387394486079558;6.172510324843962;130;38;38;32;70;6;0.13953488372093023;10.918996814433626;0;0;0;0
"BWBR0012197";"Gerechtsdeurwaarderswet";"Procesrecht";29;548;2.738780558484369;2.041392685158225;457;91;24;110;413;3.7171532846715327;3.9741784037558685;14782;134.38181818181818;32.34573304157549;6.288554168762221;6.473727174847318;14622;714;22.21204543086381;1.9377908786813864;5.972866042717461;206;131;59;12;71;47;0.42727272727272725;20.35266555122797;0;4;0;4
"BWBR0012349";"Wet tot opneming in de Wet toezicht effectenverkeer 1995 van bepalingen betreffende openbare biedingen op effecten";"Bank- en effectenrecht, financiering";1;8;0.9030899869919435;0.6020599913279624;6;2;0;4;3;1.25;1.5;144;36.0;24.0;3.3141566223442496;3.4012362588143326;140;14;10.63888888888889;1.8365760854132949;5.447553387472742;3;0;3;0;3;3;0.75;40.662190951813045;0;0;0;0
"BWBR0012438";"Wet tegemoetkoming onderwijsbijdrage en schoolkosten";"Onderwijsrecht";95;341;2.5327543789924976;2.03342375548695;264;77;34;108;198;3.3225806451612905;3.6375;7856;72.74074074074075;29.757575757575758;5.884402519937585;6.02654668248608;7671;372;22.72774621212121;1.9852225014460696;5.751939294673919;269;133;114;26;140;88;0.8148148148148148;15.816513972359502;0;1;0;1
"BWBR0012569";"Wet tot aanpassing huursubsidieparameters en niet aanpassen vermogensgrenzen, genoemd in de Huursubsidiewet en de Wet bevordering eigenwoningbezit";"Wonen, onroerend goed, bouwrecht";1;6;0.7781512503836436;0.47712125471966244;4;2;0;3;2;1.1666666666666667;1.5;212;70.66666666666667;53.0;3.7871350851544086;3.9041907059478556;192;5;46.5;1.8497900784657357;5.2371225657407905;10;0;10;0;10;10;3.3333333333333335;3.145259361798793;0;0;0;0
"BWBR0012609";"Rijkswet tot goedkeuring van enkele verdragen inzake de bestrijding van fraude en corruptie II";"Openbare orde en veiligheidsrecht";1;26;1.414973347970818;1.041392685158225;25;1;0;11;14;1.9230769230769231;2.05;874;79.45454545454545;34.96;4.491198318003571;4.624303625478991;827;29;32.34;1.7311421153931013;5.113270858518459;22;22;0;0;0;0;0.0;27.55527703774365;0;0;0;0
"BWBR0012646";"Rijkswet houdende goedkeuring Statuut van Rome inzake het Internationaal Strafhof";"Strafrecht";1;7;0.8450980400142568;0.7781512503836436;6;1;0;6;0;0.8571428571428571;1.0;246;41.0;41.0;4.078237611201674;4.076471338083192;233;6;41.0;1.8409752788434417;5.541502639545886;6;3;3;0;3;3;0.5;9.473491409844883;0;0;0;0
"BWBR0012687";"Wet gemeentelijke herindeling Den Haag en omgeving";"Staats- en bestuursrecht";1;34;1.5314789170422551;1.146128035678238;27;7;3;14;16;2.323529411764706;2.6153846153846154;908;64.85714285714286;33.629629629629626;4.49560997536334;4.613739840267957;872;31;30.425925925925927;1.9808145450858132;6.021682808280325;33;3;30;0;30;30;2.142857142857143;8.37577467092541;0;0;0;0
"BWBR0012698";"Wet tot het stellen van nadere regels in verband met introductie toeslagregeling ten aanzien van de Toeslagwet Indonesische pensioenen 1956 en enkele andere overzeese pensioenwetten alsmede actualiseren van die wetten";"Arbeidsrecht en sociaal-zekerheidsrecht";2;18;1.255272505103306;0.9542425094393249;16;2;0;9;8;1.5;1.6428571428571428;585;65.0;36.5625;4.325158737436833;4.48124536472363;535;32;25.512499999999996;2.1662048647101204;6.156860934838928;15;5;10;0;10;10;1.1111111111111112;-2.3211190544761564;0;0;0;0
"BWBR0012859";"Aanpassingswet euro";"Financieel en economisch recht";2;55;1.7403626894942439;1.4471580313422192;38;17;12;28;14;2.0;2.3684210526315788;1606;57.357142857142854;42.26315789473684;5.539887758417576;5.566340611498323;1523;81;23.843859649122805;2.1866161901071988;6.538380095249129;10;0;10;0;10;10;0.35714285714285715;-2.354247226928635;0;1;0;1
"BWBR0012860";"Rijkswet aanpassing rijkswetten euro";"Financieel en economisch recht";1;17;1.2304489213782739;1.0;10;7;6;10;0;1.5294117647058822;2.0;120;12.0;12.0;3.630846945693393;3.609012674872707;114;19;9.683333333333334;2.0368837535014004;6.66421568627451;1;0;1;0;1;1;0.1;24.686051120448212;0;0;0;0
"BWBR0012900";"Rijkswet houdende goedkeuring VS-samenwerkingsverdrag toegang en gebruik faciliteiten voor drugsbestrijding vanuit de lucht met betrekking tot Nederlandse Antillen";"Openbare orde en veiligheidsrecht";1;4;0.6020599913279624;0.47712125471966244;3;1;0;3;0;0.75;1.0;152;50.666666666666664;50.666666666666664;3.90998824592926;3.8823137168729636;147;4;39.166666666666664;1.7453006101867061;5.272508365387622;0;0;0;0;0;0;0.0;19.428401711538015;0;0;0;0
"BWBR0012950";"Wet capaciteitsbeheersing binnenvaartvloot";"Vervoersrecht";7;31;1.4913616938342726;1.146128035678238;27;4;0;14;16;1.5483870967741935;1.7083333333333333;565;40.357142857142854;20.925925925925927;4.426531874106828;4.500992487291387;540;36;18.77777777777778;1.9508886912534014;5.715948489645094;8;5;3;2;5;1;0.07142857142857142;22.730372275517823;0;0;0;0
"BWBR0012983";"Wet foetaal weefsel";"Gezondheidsrecht en farmaceutisch recht";8;51;1.7075701760979363;1.2041199826559248;42;9;0;16;34;1.8431372549019607;2.051282051282051;1402;87.625;33.38095238095238;5.124505996240587;5.262345569469943;1372;59;25.456349206349202;1.807153484604096;5.601863436756902;27;16;11;2;13;9;0.5625;28.11162075804907;0;0;0;0
"BWBR0013008";"Wet arbeid en zorg";"Arbeidsrecht en sociaal-zekerheidsrecht;Gezondheidsrecht en farmaceutisch recht";63;411;2.6138418218760693;1.8750612633917;314;97;47;75;288;4.518248175182482;5.013745704467354;11867;158.22666666666666;37.79299363057325;5.698992275616636;5.833504060938981;11704;435;29.426645435244158;1.8895085597245336;5.55645802878522;330;162;155;211;366;-56;-0.7466666666666667;17.11453073053167;0;0;1;1
"BWBR0013060";"Wet structuur uitvoeringsorganisatie werk en inkomen";"Arbeidsrecht en sociaal-zekerheidsrecht;Arbeidsrecht en sociaal-zekerheidsrecht";85;572;2.7573960287930244;1.9493900066449128;488;84;16;89;466;3.36013986013986;3.6138392857142856;17252;193.8426966292135;35.35245901639344;5.9981125600094005;6.1361029108055485;16942;602;29.970799180327866;2.1212954891522466;6.181493784317108;476;120;319;295;614;24;0.2696629213483146;-3.046959550312806;0;0;0;0
"BWBR0013061";"Invoeringswet Wet structuur uitvoeringsorganisatie werk en inkomen";"Arbeidsrecht en sociaal-zekerheidsrecht;Arbeidsrecht en sociaal-zekerheidsrecht";5;284;2.4533183400470375;2.12057393120585;229;55;14;132;137;2.8204225352112675;3.017699115044248;6070;45.984848484848484;26.50655021834061;5.413754919623927;5.530022398729116;5865;405;20.130203784570597;2.361910247427826;6.913582424646831;233;29;204;3;207;201;1.5227272727272727;-13.414763773733227;0;0;0;0
"BWBR0013063";"Wet verbetering poortwachter";"Arbeidsrecht en sociaal-zekerheidsrecht;Arbeidsrecht en sociaal-zekerheidsrecht";5;27;1.4313637641589874;1.2304489213782739;24;3;0;17;9;1.2962962962962963;1.375;798;46.94117647058823;33.25;4.412466345219372;4.470758953322425;767;42;28.555555555555557;2.3561652746418686;7.113278157343881;59;10;49;2;51;47;2.764705882352941;-21.480471123590945;0;0;0;0
"BWBR0013064";"Muntwet 2002";"Financieel en economisch recht";6;57;1.7558748556724915;1.1139433523068367;48;9;0;13;43;1.8596491228070176;2.0681818181818183;1321;101.61538461538461;27.520833333333332;5.2072633891901;5.293799366623499;1276;73;20.90674603174603;1.9533843211738802;5.583806766717565;6;5;1;1;2;0;0.0;20.358339206467548;0;0;0;0
"BWBR0013097";"Herzieningswet procesrecht burgerlijke zaken";"Procesrecht";2;15;1.1760912590556813;0.9542425094393249;12;3;0;9;5;1.2666666666666666;1.4166666666666667;317;35.22222222222222;26.416666666666668;4.095200429821389;4.04583142353421;317;19;22.375;1.9001601125175611;5.868850805486587;2;0;2;2;4;0;0.0;23.37082948101437;0;2;0;2
"BWBR0013098";"Aanpassingswet wetgeving aan herziening van het procesrecht voor burgerlijke zaken";"Procesrecht";1;95;1.9777236052888478;1.9030899869919435;80;15;14;80;0;1.831578947368421;2.0;682;8.525;8.525;4.415809106503554;4.429609060609625;654;161;5.99375;2.2809487163163626;7.28566280450805;3;0;3;0;3;3;0.0375;7.783082349635748;0;0;0;0
"BWBR0013101";"Aanpassingswet modernisering rechterlijke organisatie";"Procesrecht";2;147;2.167317334748176;2.089905111439398;128;19;15;123;8;1.9387755102040816;2.0625;1629;13.24390243902439;12.7265625;4.98390243364027;4.9769582680427344;1535;261;7.950520833333333;2.2208233138118545;6.869252704674487;4;0;4;0;4;4;0.032520325203252036;10.883569005683796;0;0;0;0
"BWBR0013167";"Veegwet euro";"Financieel en economisch recht";1;16;1.2041199826559248;1.1139433523068367;15;1;0;13;2;1.0625;1.1428571428571428;187;14.384615384615385;12.466666666666667;3.8734535292198737;3.8661731304507514;175;27;9.577777777777778;2.143837261375353;6.208240757134101;0;0;0;0;0;0;0.0;15.74492324320073;0;0;0;0
"BWBR0013176";"Uitvoeringswet EG-betekeningsverordening";"Procesrecht";2;32;1.505149978319906;1.1139433523068367;26;6;0;13;18;1.625;1.8333333333333333;640;49.23076923076923;24.615384615384617;4.642900025711079;4.761551411458347;627;28;23.615384615384617;2.0212708342158483;6.09602012762226;2;1;1;0;1;1;0.07692307692307693;11.865872040723872;0;0;0;0
"BWBR0013269";"Wet verzelfstandiging reïntegratiediensten Arbeidsvoorzieningsorganisatie";"Arbeidsrecht en sociaal-zekerheidsrecht";1;40;1.6020599913279625;1.146128035678238;31;9;4;14;21;2.425;2.7586206896551726;1094;78.14285714285714;35.29032258064516;4.940595546260121;5.021778331390312;1064;48;27.618279569892472;2.3119103873549904;6.868673763729487;22;2;20;0;20;20;1.4285714285714286;-16.785172533673034;0;0;0;0
"BWBR0013402";"Wet ammoniak en veehouderij";"Agrarisch recht";15;59;1.7708520116421442;1.1139433523068367;52;7;0;13;45;2.1864406779661016;2.391304347826087;2178;167.53846153846155;41.88461538461539;5.345840563912742;5.439366497174436;2138;79;30.191666666666666;1.9639309424853482;5.75650799084027;35;10;22;13;35;9;0.6923076923076923;10.041900599072903;0;0;0;0
"BWBR0013618";"Rijkswet op de consulaire tarieven";"Staats- en bestuursrecht";2;36;1.5563025007672873;1.0791812460476249;32;4;0;12;23;1.8611111111111112;2.0689655172413794;750;62.5;23.4375;4.680485605927389;4.7422290798797215;739;39;21.09375;1.9448755848710608;5.6570632081346;13;10;3;2;5;1;0.08333333333333333;20.88836926990828;0;0;0;0
"BWBR0013642";"Wet donorgegevens kunstmatige bevruchting";"Privacy";12;68;1.8325089127062364;1.2304489213782739;54;14;5;17;45;2.7205882352941178;3.061224489795918;1806;106.23529411764706;33.44444444444444;5.281361256345629;5.435599855245952;1778;80;24.180555555555557;1.8734523957178157;5.550932981304435;30;23;7;4;11;3;0.17647058823529413;23.797663433383917;0;0;0;0
"BWBR0013691";"Herindelingswet Zeeuws-Vlaanderen";"Staats- en bestuursrecht";1;28;1.4471580313422192;0.9030899869919435;23;5;2;8;17;2.5714285714285716;2.95;278;34.75;12.08695652173913;3.992256510827816;4.085832146132473;265;33;8.3768115942029;1.867885925702762;6.404005716505718;7;1;6;0;6;6;0.75;40.3093869174304;0;0;0;0
"BWBR0013729";"Wet lidmaatschap koninklijk huis";"Staats- en bestuursrecht";1;38;1.5797835966168101;1.1760912590556813;33;5;0;15;22;1.6842105263157894;1.8666666666666667;607;40.46666666666667;18.393939393939394;4.1308951708595965;4.242592039737563;592;37;16.96969696969697;1.789524096484801;5.428487235680606;10;3;7;1;8;6;0.4;38.21701901314344;0;0;0;0
"BWBR0013796";"Uitvoeringswet Internationaal Strafhof";"Strafrecht";10;399;2.6009728956867484;1.9590413923210936;312;87;19;91;288;3.6265664160401;3.9326599326599325;10632;116.83516483516483;34.07692307692308;5.809447946928993;5.94857514999905;10398;417;26.70459401709402;1.8880439303929835;5.685829563908853;382;77;147;5;152;142;1.5604395604395604;20.00132056140319;0;5;3;8
"BWBR0013797";"Embryowet";"Gezondheidsrecht en farmaceutisch recht";11;142;2.1522883443830563;1.5185139398778875;118;24;8;33;100;2.767605633802817;3.0654205607476634;3578;108.42424242424242;30.322033898305083;5.487007958049685;5.631111909476962;3513;153;24.255649717514128;1.9163852416823712;5.748027531435795;65;53;7;6;13;1;0.030303030303030304;20.08932409039457;0;0;0;0
"BWBR0013798";"Wet bevordering integriteitsbeoordelingen door het openbaar bestuur";"Staats- en bestuursrecht";38;271;2.432969290874406;1.6901960800285136;231;40;19;49;202;4.051660516605166;4.4278606965174125;5627;114.83673469387755;24.35930735930736;5.787233640498023;5.9367596148436945;5551;290;21.21796536796537;1.9857610618957666;5.877297747266706;76;46;27;106;133;-79;-1.6122448979591837;17.303379315133327;0;0;0;0
"BWBR0013800";"Wet op het onderwijstoezicht";"Onderwijsrecht";59;257;2.4099331233312946;1.7160033436347992;216;41;12;52;192;3.0583657587548636;3.3316582914572863;6179;118.82692307692308;28.60648148148148;5.4647002133766005;5.629656686327182;6058;280;24.042746913580245;1.975815463165805;5.885171920342254;265;67;188;84;272;104;2.0;15.27762369888896;0;0;1;1
"BWBR0013817";"Wet op het BTW-compensatiefonds";"Financieel en economisch recht";9;59;1.7708520116421442;1.1760912590556813;51;8;0;15;43;1.9661016949152543;2.1702127659574466;1781;118.73333333333333;34.92156862745098;5.0243087783678995;5.139257844192597;1754;74;25.480392156862745;1.921710594336527;5.796626009686403;29;4;14;4;18;10;0.6666666666666666;18.39568567991418;0;0;0;0
"BWBR0014168";"Mijnbouwwet";"Ondernemingspraktijk";76;1469;3.1670217957902564;2.419955748489758;1242;227;58;263;1147;4.0034036759700475;4.282470481380563;34263;130.27756653992395;27.58695652173913;6.37036337213614;6.56699592589465;33603;1536;23.428529253891583;1.9802421412449958;5.889292468928319;595;360;199;106;305;93;0.35361216730038025;15.526557657973427;0;119;5;124
"BWBR0014169";"Wet HCNM";"Internationaal publiekrecht";1;103;2.012837224705172;1.255272505103306;93;10;0;18;84;2.1844660194174756;2.4146341463414633;2432;135.11111111111111;26.150537634408604;5.698403181439589;5.824400030337056;2420;113;22.711469534050178;2.196824936914737;6.351660786378887;4;1;0;0;0;0;0.0;-2.0685312400476334;0;0;0;0
"BWBR0014195";"Uitvoeringswet EU-richtlijn 1999/70/EG (raamovereenkomst door het EVV, de UNICE en het CEEP inzake arbeidsovereenkomsten voor bepaalde tijd)";"Arbeidsrecht en sociaal-zekerheidsrecht";3;9;0.9542425094393249;0.6020599913279624;7;2;0;4;4;1.3333333333333333;1.5714285714285714;191;47.75;27.285714285714285;3.806691610800754;3.9611988594783503;177;11;19.26190476190476;1.7104084321475628;5.315711462450593;10;0;10;1;11;9;2.25;42.5836133069829;0;0;0;0
"BWBR0014314";"Wet tot vaststelling van afdeling 7.4.6 van het Burgerlijk Wetboek (huur van bedrijfsruimte)";"Wonen, onroerend goed, bouwrecht";1;13;1.1139433523068367;1.041392685158225;12;1;0;11;1;1.0;1.0909090909090908;129;11.727272727272727;10.75;3.5907281471039973;3.5158040911600454;121;25;8.583333333333334;1.8846726190476193;5.792658730158731;1;0;1;0;1;1;0.09090909090909091;38.679613095238096;0;0;0;0
"BWBR0014315";"Uitvoeringswet huurprijzen woonruimte";"Wonen, onroerend goed, bouwrecht";41;340;2.531478917042255;1.8864907251724818;263;77;29;77;233;3.6058823529411765;3.959016393442623;11106;144.23376623376623;42.22813688212928;5.923611153865597;6.0614815623097025;10959;359;31.51869455006337;1.8864981992471208;5.664292402725345;208;87;121;28;149;93;1.2077922077922079;15.245777375379276;0;0;0;0
"BWBR0014447";"Goedkeuringswet Verdrag tussen Nederland en België tot het vermijden van dubbele belastingen en voorkomen van het ontgaan van belasting inzake belastingen naar inkomen en vermogen";"Belastingrecht";4;19;1.2787536009528289;0.6989700043360189;15;4;0;5;13;1.9473684210526316;2.3076923076923075;560;112.0;37.333333333333336;4.3016469428050295;4.353744396012691;512;20;26.01111111111111;1.9861908979754086;5.773943891110831;7;4;3;0;3;3;0.6;12.401972253502663;0;0;0;0
"BWBR0014677";"Aanpassingswet in verband met inwerkingtreding Wet dualisering gemeentebestuur";"Staats- en bestuursrecht";2;24;1.380211241711606;1.3222192947339193;22;2;0;21;2;1.0416666666666667;1.0909090909090908;288;13.714285714285714;13.090909090909092;4.128635541880089;4.1939955418442265;276;42;9.568181818181818;2.4087089381207023;6.948054918937273;4;0;4;0;4;4;0.19047619047619047;-6.653480710465942;0;0;0;0
"BWBR0014681";"Aanpassingswet Tabakswet aan EU-richtlijn betreffende aanpassing bepalingen inzake productie, presentatie en verkoop van tabaksproducten";"Gezondheidsrecht en farmaceutisch recht";1;7;0.8450980400142568;0.6020599913279624;5;2;0;4;2;1.1428571428571428;1.4;94;23.5;18.8;3.2247918969508245;3.2681905902436528;86;7;18.2;1.945729574773053;5.6707777777777775;2;0;2;0;2;2;0.5;23.75327797419976;0;0;0;0
"BWBR0014682";"Wet veiligheid en kwaliteit lichaamsmateriaal";"Gezondheidsrecht en farmaceutisch recht";16;95;1.9777236052888478;1.3979400086720377;77;18;6;25;63;2.8947368421052633;3.219178082191781;2055;82.2;26.68831168831169;5.526112846982248;5.675516716338223;2039;103;22.09090909090909;1.9887491083503435;5.992735060814777;25;9;16;21;37;-5;-0.2;16.164552706288248;0;0;0;0
"BWBR0014738";"Rijkswet geweldgebruik bewakers militaire objecten";"Staats- en bestuursrecht";2;21;1.3222192947339193;0.8450980400142568;18;3;0;7;13;1.8571428571428572;2.066666666666667;385;55.0;21.38888888888889;4.427657119249199;4.475364791714064;381;20;19.36111111111111;1.9664142748702262;5.800715345975059;5;2;3;0;3;3;0.42857142857142855;20.82482456820111;0;0;0;0
